converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value	converted_entrez_id
ENSG00000100628	1.412	1.192	1.228	2.226	1.561	1.856	0.0416395860918294	51676
ENSG00000089723	5.784	5.998	4.899	7.66	8.174	8.713	0.0044421146621268	78990
ENSG00000165948	3.957	3.853	3.342	4.244	4.571	4.242	0.0442896694205909	122509
ENSG00000165949	4.327	8.963	4.197	36.08	32.44	46.45	0.0019185023430053	3429
ENSG00000170099	0.1771	0.1401	0.2193	0.04983	0.09928	0.06816	0.0170514253504882	866
ENSG00000196136	44.27	43.65	32.92	110.0	127.7	87.88	0.0048549104212198	12
ENSG00000165959	2.372	2.743	2.487	2.063	2.315	1.979	0.0495949826538664	79789
ENSG00000182218	0.1034	0.1023	0.07776	0.1528	0.1957	0.1617	0.0082232215560967	84439
ENSG00000131323	2.563	2.352	2.789	3.962	3.353	3.3	0.0171336953721125	7187
ENSG00000185215	3.761	4.689	3.874	14.04	10.73	9.879	0.0046407465059483	7127
ENSG00000185100	5.603	5.608	6.276	4.714	5.311	4.335	0.0448482445005281	122622
ENSG00000185567	67.71	69.73	66.75	64.33	59.41	60.11	0.0186072933448592	113146
ENSG00000184986	0.02976	0.03141	0.04213	0.0	0.0	0.0	0.0008885394479756	80757
ENSG00000290997	0.0	0.0	0.04028	0.06406	0.06381	0.06571	0.0190689481942443	89837
ENSG00000248905	0.3127	0.396	0.3701	0.2422	0.216	0.2696	0.0158078487974487	342184
ENSG00000182405	0.5544	0.6373	0.6517	0.3789	0.4219	0.4916	0.0147386991330204	161779
ENSG00000140199	8.141	9.019	9.107	7.264	7.405	7.433	0.0113459563277372	9990
ENSG00000137801	200.0	184.3	191.4	209.3	209.4	223.5	0.0276254033992753	7057
ENSG00000188549	15.66	15.76	14.6	20.77	19.26	21.94	0.0034774254044908	388115
ENSG00000104129	1.63	1.823	1.662	1.904	1.856	1.873	0.0480977577423505	55192
ENSG00000104140	13.59	14.09	14.02	22.48	19.2	21.17	0.0018738350274305	171177
ENSG00000137815	23.43	22.98	21.9	19.19	19.86	20.81	0.0125405785738796	23168
ENSG00000188089	0.0	0.0122	0.0	0.09108	0.06481	0.1335	0.0106192369719564	123745
ENSG00000168907	0.5771	0.6423	0.5422	0.2835	0.2353	0.3797	0.005070206175699	255189
ENSG00000104055	0.3421	0.4035	0.2279	0.5664	0.5416	0.5887	0.0105785973560532	9333
ENSG00000223572	25.91	26.2	26.01	29.01	26.75	28.91	0.0423041270645995	1159
ENSG00000223572	25.91	26.2	26.01	29.01	26.75	28.91	0.0423041270645995	548596
ENSG00000237289	25.91	26.2	26.01	29.01	26.75	28.91	0.0423041270645995	1159
ENSG00000237289	25.91	26.2	26.01	29.01	26.75	28.91	0.0423041270645995	548596
ENSG00000223572	30.91	31.78	31.24	34.42	32.2	33.93	0.0374075418143157	1159
ENSG00000223572	30.91	31.78	31.24	34.42	32.2	33.93	0.0374075418143157	548596
ENSG00000237289	30.91	31.78	31.24	34.42	32.2	33.93	0.0374075418143157	1159
ENSG00000237289	30.91	31.78	31.24	34.42	32.2	33.93	0.0374075418143157	548596
ENSG00000242028	20.58	16.66	16.85	23.7	24.92	24.01	0.0096266836939264	25764
ENSG00000171877	2.507	2.239	2.369	1.596	1.59	1.838	0.003452542995746	84978
ENSG00000140279	1.459	1.355	1.156	1.711	1.751	2.048	0.0207509761383804	50506
ENSG00000166920	33.14	32.07	32.93	71.98	74.63	75.53	3.1578053000720307e-06	84419
ENSG00000284386	21.25	24.15	21.4	57.96	53.16	45.3	0.0014269214537774	100126311
ENSG00000137767	57.98	52.97	46.79	65.19	65.72	75.73	0.0258790316101419	58472
ENSG00000137872	0.113	0.1391	0.1333	0.06359	0.04927	0.04107	0.0016931934673676	80031
ENSG00000103995	0.5972	0.606	0.7122	0.4603	0.4585	0.5093	0.0160245166181512	22995
ENSG00000285410	0.297	0.3482	0.2725	0.1981	0.2097	0.2498	0.0334880550391891	55056
ENSG00000140280	1.156	1.308	1.637	0.8834	0.6021	0.9539	0.0358403410824452	256586
ENSG00000137766	0.009704	0.006828	0.01145	0.003642	0.0	0.0	0.011046076155758	440279
ENSG00000261771	16.18	15.0	15.43	12.52	14.73	13.14	0.0492840312843591	100533483
ENSG00000260916	12.81	11.97	12.18	10.19	11.74	10.62	0.0491928989093676	9236
ENSG00000157456	7.294	6.956	7.589	6.43	5.913	4.871	0.0354125919609161	9133
ENSG00000140416	43.91	43.62	42.5	37.08	40.12	40.01	0.0169474336193086	7168
ENSG00000166794	269.0	257.4	244.0	281.2	299.2	284.3	0.0260686909625728	5479
ENSG00000169118	12.86	12.22	12.93	9.986	11.23	11.35	0.0209233818992157	53944
ENSG00000169032	12.19	12.05	13.98	14.81	14.29	15.19	0.0398384034961734	5604
ENSG00000166949	27.95	26.18	25.34	32.5	32.52	33.08	0.0014313587012705	4088
ENSG00000258484	6.371	6.282	6.912	5.497	4.745	4.869	0.0082184495051907	246777
ENSG00000166192	0.6681	0.4922	0.5889	0.4115	0.2827	0.3687	0.022605369488953	123228
ENSG00000067225	896.2	866.2	895.9	1027.0	923.1	998.4	0.0410516479864979	5315
ENSG00000067221	0.4228	0.4025	0.4225	0.6533	0.5393	0.6351	0.0058045847444733	9399
ENSG00000140464	6.464	7.868	6.249	10.21	8.181	8.841	0.0474591342660912	5371
ENSG00000138623	8.696	9.02	7.519	13.2	10.76	10.98	0.0231067450430818	8482
ENSG00000179335	20.51	22.3	21.84	24.45	22.87	23.35	0.0478812759272277	1198
ENSG00000178802	10.03	10.04	10.46	10.94	10.48	11.0	0.0439300865631651	4351
ENSG00000169758	0.1429	0.2261	0.118	0.0268	0.0267	0.01833	0.0134915169338935	123591
ENSG00000173517	1.119	1.136	1.232	0.8375	0.9232	1.074	0.0486490066644207	79834
ENSG00000166411	4.507	4.342	4.534	5.022	4.682	5.157	0.0326200505188311	3419
ENSG00000103811	28.32	31.26	25.85	20.26	21.2	16.87	0.0114986741639469	1512
ENSG00000140379	1.095	0.9904	2.325	7.572	7.192	7.225	0.0001928244274467	597
ENSG00000136379	5.815	7.189	8.272	5.3	5.155	4.679	0.0495891885093969	58489
ENSG00000103888	3.192	3.054	3.048	2.419	2.154	2.518	0.0034375026918324	57214
ENSG00000172345	1.779	2.203	1.979	2.621	2.611	2.554	0.0080620435344992	80765
ENSG00000166503	3.555	3.241	3.782	2.813	3.142	2.957	0.0389112920632097	50810
ENSG00000140600	0.07049	0.06509	0.09356	0.01984	0.04941	0.03053	0.0246791603641262	6457
ENSG00000140526	6.14	6.539	6.464	5.012	5.542	5.171	0.0046164823437113	11057
ENSG00000140519	17.02	20.15	17.26	48.75	39.7	43.96	0.0007497969447722	51458
ENSG00000166821	4.032	4.153	4.153	3.506	3.005	3.234	0.0045351007847234	8800
ENSG00000242498	4.127	4.422	3.692	3.007	3.406	2.895	0.0204408179173678	348110
ENSG00000182175	0.2477	0.2614	0.2858	0.2303	0.1449	0.1927	0.0492423894879009	56963
ENSG00000185551	23.37	26.55	31.19	19.9	19.81	18.97	0.030926428230214	7026
ENSG00000068305	1.847	1.835	1.969	1.447	1.425	1.465	0.0005894047961587	4205
ENSG00000184254	148.8	147.5	170.2	212.3	190.8	201.6	0.00874337602907	220
ENSG00000259583	22.68	24.15	29.33	31.13	30.71	31.49	0.0478159487827944	101927751
ENSG00000260778	0.6768	1.286	0.7665	0.4572	0.3036	0.2084	0.0447173036958716	106660606
ENSG00000284346	0.6956	0.734	0.4923	0.0	0.0	0.2677	0.0090999027214261	100126328
ENSG00000172382	0.2624	0.3692	0.2477	0.837	0.7847	0.5219	0.0158174224871665	83886
ENSG00000008517	23.12	20.86	19.42	45.8	50.6	48.0	0.0001044148821385	9235
ENSG00000293410	0.04779	0.1009	0.06766	0.0	0.0	0.03679	0.0388111439609286	197350
ENSG00000006194	7.079	7.013	6.966	6.758	6.331	6.565	0.0215046713687895	10127
ENSG00000005339	6.053	6.461	6.18	5.808	5.207	5.576	0.0299623122878236	1387
ENSG00000103415	39.58	37.19	39.13	47.9	43.41	51.27	0.0205063008576389	3163
ENSG00000140650	19.51	20.53	20.1	21.2	22.45	21.38	0.0291098534103391	5373
ENSG00000153060	0.08188	0.04321	0.08694	0.0	0.0	0.0	0.0068981298530711	146279
ENSG00000153066	7.011	7.607	7.834	8.602	7.973	8.558	0.048441829065356	51061
ENSG00000237515	0.005208	0.005497	0.003687	0.0	0.0	0.0	0.0010294305195957	729993
ENSG00000186260	1.768	1.856	1.99	1.691	1.659	1.567	0.0355454975190075	57496
ENSG00000214940	1.315	1.418	1.303	1.151	1.245	1.226	0.0410487292622981	101059953
ENSG00000170540	41.73	48.91	48.64	37.25	41.53	38.03	0.0497583678394772	23204
ENSG00000005187	0.2683	0.3448	0.3716	0.2101	0.157	0.2425	0.0346268562930317	6296
ENSG00000196678	2.363	2.658	2.927	1.75	2.231	2.1	0.045635246527926	112479
ENSG00000103316	0.2356	0.2901	0.1946	0.0	0.1321	0.01512	0.0188618910728948	1428
ENSG00000185716	1.097	1.204	0.9838	0.8235	0.8695	0.8109	0.0169223308297274	730094
ENSG00000103319	3.519	3.794	3.564	3.412	3.163	3.101	0.0349428211881968	29904
ENSG00000058600	3.699	3.681	4.118	4.994	4.476	4.956	0.0112724590976523	55718
ENSG00000168447	1.67	1.588	1.881	0.9531	0.9758	1.15	0.0030472182535196	6338
ENSG00000140750	9.924	10.29	10.09	12.19	11.24	11.46	0.0075124957577462	55114
ENSG00000169180	10.91	10.41	11.1	12.5	12.11	11.46	0.0293983155082209	23214
ENSG00000176046	16.66	18.33	17.37	15.01	15.35	13.19	0.0237697303705176	26471
ENSG00000184110	63.34	58.52	65.75	70.33	67.32	69.34	0.0485365746002492	728689
ENSG00000184110	63.34	58.52	65.75	70.33	67.32	69.34	0.0485365746002492	8663
ENSG00000178952	70.55	71.74	67.34	88.32	80.14	80.27	0.0123147945434193	7284
ENSG00000169217	25.79	23.99	23.98	28.68	28.47	26.26	0.0304714301000453	10421
ENSG00000169221	10.15	11.2	11.27	12.42	12.62	11.74	0.0367813936872766	26000
ENSG00000235560	1.168	1.417	1.364	0.7886	0.982	0.8988	0.0105904488034398	107984875
ENSG00000281991	9.873	9.749	10.27	14.19	12.89	12.7	0.0026202637336433	100862671
ENSG00000171208	5.925	5.885	6.098	5.188	5.311	5.433	0.0023908555103275	81831
ENSG00000196470	1.268	1.311	1.283	1.074	1.221	1.023	0.0403991473494938	6477
ENSG00000167207	0.06969	0.04086	0.07673	0.1395	0.1737	0.1133	0.0181086300547194	64127
ENSG00000083799	3.968	4.061	4.496	4.825	4.862	4.511	0.0474295773754423	1540
ENSG00000291109	0.2605	0.09163	0.1229	0.4562	0.5193	0.557	0.0040988299842586	51716
ENSG00000198848	1.521	1.501	1.498	1.973	2.299	2.89	0.0304921445996408	1066
ENSG00000169715	158.3	156.6	153.9	125.4	102.3	137.2	0.0284891082686489	4493
ENSG00000187193	323.8	307.8	326.0	268.9	227.9	274.6	0.0170834529151876	4501
ENSG00000102900	3.867	3.42	3.359	4.175	4.021	4.171	0.0268941795335701	9688
ENSG00000172775	12.01	11.83	12.09	10.94	11.23	11.67	0.0366962897792099	80011
ENSG00000102934	2.708	2.443	2.628	1.918	2.302	2.068	0.0219638619687163	51090
ENSG00000102962	0.08966	0.02365	0.07933	0.1262	0.1257	0.1898	0.04834566450088	6367
ENSG00000070729	0.269	0.2332	0.1972	0.4434	0.4309	0.4363	0.0006365999012917	1258
ENSG00000166188	3.218	3.64	3.447	5.548	4.275	4.229	0.0497566373642686	57567
ENSG00000103005	12.46	11.48	11.89	16.53	14.71	14.46	0.0098531261578926	79650
ENSG00000181938	2.54	2.68	2.697	3.05	2.975	2.933	0.0045432883968578	64785
ENSG00000103034	2.316	2.417	2.081	3.166	2.611	2.802	0.0368092102063144	65009
ENSG00000125107	36.57	32.75	34.8	28.73	30.83	29.64	0.0168642007672956	23019
ENSG00000125166	51.93	46.71	51.63	56.49	58.18	55.35	0.0249121039889589	2806
ENSG00000217555	3.534	3.807	4.378	2.487	2.725	2.834	0.0103972559546547	51192
ENSG00000254788	3.131	3.147	3.958	1.846	2.508	2.64	0.0422876393588368	100529251
ENSG00000125149	4.181	4.495	5.022	3.861	3.881	3.629	0.0398445980010544	80262
ENSG00000237172	2.783	3.013	2.638	2.397	2.442	2.524	0.0363830355504907	84752
ENSG00000135722	0.5215	0.508	0.5679	0.3612	0.3599	0.4014	0.0022180290206855	55336
ENSG00000205250	16.95	18.45	17.22	23.85	20.52	20.45	0.02850904479832	1874
ENSG00000259804	0.0	0.0	0.0	0.08187	0.08156	0.14	0.0064897633168169	107984813
ENSG00000072736	3.599	3.576	4.074	3.093	3.171	3.257	0.0271060865871361	4775
ENSG00000184939	4.922	5.206	5.967	4.135	4.397	4.596	0.0434778061177124	146198
ENSG00000039068	163.2	168.8	168.2	141.5	153.3	154.0	0.0179847040987918	999
ENSG00000103044	22.16	21.31	22.25	28.75	27.17	26.01	0.0031201536846632	3038
ENSG00000168807	2.65	2.493	2.6	2.056	1.861	2.182	0.0062641211641283	6645
ENSG00000157322	0.06771	0.07145	0.0639	0.08892	0.1012	0.126	0.0275626863454849	348174
ENSG00000157335	0.06771	0.07145	0.0639	0.08892	0.1012	0.126	0.0275626863454849	348174
ENSG00000157335	0.06771	0.07145	0.0639	0.08892	0.1012	0.126	0.0275626863454849	283971
ENSG00000090857	3.784	3.772	3.967	3.245	3.127	3.437	0.0065833307431422	55066
ENSG00000132613	14.36	16.6	14.71	13.51	10.93	10.95	0.0360458859733153	92154
ENSG00000140829	19.53	17.81	19.09	20.73	20.7	20.38	0.0273500172427968	9785
ENSG00000168404	3.245	2.957	3.88	4.787	4.328	5.118	0.0177553737789405	197259
ENSG00000178573	1.268	1.691	1.981	0.959	0.9117	0.8228	0.0237594981433701	4094
ENSG00000166473	0.03973	0.06709	0.05625	0.02684	0.01782	0.01835	0.0170207491848279	114780
ENSG00000184860	2.161	2.241	2.518	1.78	1.896	2.014	0.0324303162359874	93517
ENSG00000086696	2.828	2.158	1.601	3.036	3.61	3.567	0.0390581248433495	3294
ENSG00000140943	18.95	19.34	17.69	20.01	20.46	20.11	0.041138028821271	8720
ENSG00000135709	1.711	1.848	1.868	1.654	1.479	1.484	0.0235242447399508	9764
ENSG00000131143	112.7	103.9	115.4	128.5	120.2	121.6	0.0416629016632902	1327
ENSG00000154118	0.03893	0.02739	0.01837	0.01461	0.0	0.004995	0.0416261841603962	57338
ENSG00000187741	1.385	1.239	1.273	1.75	1.518	1.567	0.0198425388022084	2175
ENSG00000258947	77.45	59.71	61.12	115.1	91.44	95.79	0.0198460578602988	10381
ENSG00000183632	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729264
ENSG00000183632	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	24150
ENSG00000183632	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729355
ENSG00000183632	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723655
ENSG00000183632	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723713
ENSG00000205456	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729264
ENSG00000205456	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	24150
ENSG00000205456	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729355
ENSG00000205456	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723655
ENSG00000205456	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723713
ENSG00000205457	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729264
ENSG00000205457	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	24150
ENSG00000205457	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	653550
ENSG00000205457	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729355
ENSG00000205457	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723655
ENSG00000205457	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723713
ENSG00000261509	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729264
ENSG00000261509	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	24150
ENSG00000261509	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	729355
ENSG00000261509	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723655
ENSG00000261509	0.05952	0.06281	0.0632	0.067	0.06675	0.06873	0.0129359527348934	102723713
ENSG00000167695	14.26	11.29	13.57	16.99	16.51	16.47	0.0166476468160842	79850
ENSG00000127804	5.76	5.834	6.253	5.14	5.368	5.604	0.0469242055116377	79066
ENSG00000141255	0.03027	0.03194	0.02143	0.1022	0.1358	0.1049	0.0015499851522962	84690
ENSG00000185722	6.957	6.948	6.654	7.412	7.284	7.344	0.0096661194623894	51479
ENSG00000161921	19.44	20.63	18.39	28.24	25.29	27.45	0.0023591645954497	58191
ENSG00000108523	37.09	38.08	35.95	40.45	39.99	41.19	0.0077605504714388	26001
ENSG00000091640	24.54	24.47	23.75	30.32	27.1	26.23	0.0459380774874447	9552
ENSG00000227495	18.5	19.88	20.24	22.72	23.77	24.78	0.0061199756794319	102724009
ENSG00000180787	0.4851	0.5673	0.4362	0.3542	0.4117	0.328	0.0446123400232053	124961
ENSG00000091592	13.43	12.37	13.65	15.46	16.31	16.0	0.0040221431032996	22861
ENSG00000091622	3.563	3.839	4.434	3.125	2.945	3.132	0.0292836612542525	83394
ENSG00000132530	0.1289	0.4648	0.2205	1.645	1.747	1.65	0.0001823119688331	54739
ENSG00000291084	1.092	1.06	1.097	1.302	1.2	1.227	0.0080321868255323	245
ENSG00000072818	16.47	15.26	16.68	22.08	21.09	20.72	0.0010079204913058	9744
ENSG00000213859	31.79	29.44	32.56	42.92	41.03	40.44	0.0010506090755552	147040
ENSG00000209582	1.453	1.533	0.6856	2.181	2.172	2.237	0.0229378561197321	652965
ENSG00000277985	5.727	7.051	6.418	9.133	9.098	8.45	0.0048556038751871	26781
ENSG00000179859	0.8133	0.8583	0.8636	1.043	1.419	1.122	0.0389695391610325	284023
ENSG00000179593	22.75	26.45	23.46	36.37	31.61	35.26	0.0050998358603613	247
ENSG00000007174	0.05801	0.03296	0.05369	0.01507	0.02502	0.01202	0.0236276640993257	1770
ENSG00000154957	1.635	1.59	1.642	1.316	1.331	1.455	0.0055807355576234	7566
ENSG00000223510	0.08393	0.0	0.0	0.189	0.2824	0.1938	0.0093584585746963	146822
ENSG00000221926	28.96	29.45	28.56	34.48	32.58	38.28	0.0225172318818785	10626
ENSG00000214941	3.787	4.27	4.513	2.296	2.468	3.326	0.0176177843268934	125150
ENSG00000181350	16.39	15.11	17.34	13.15	13.71	14.65	0.035148687826741	388341
ENSG00000291110	5.809	5.738	5.379	6.463	6.59	6.428	0.0038776717343317	147166
ENSG00000188522	8.497	8.335	7.935	11.12	9.172	9.896	0.0380372592879074	644815
ENSG00000072210	21.0	20.77	26.02	16.47	18.42	17.81	0.0496483512651727	224
ENSG00000108602	14.81	16.98	14.36	11.89	8.542	8.372	0.0145699999143393	218
ENSG00000168961	1.037	1.03	0.6478	1.946	1.574	1.323	0.0330427040118718	3965
ENSG00000109084	3.341	3.211	3.318	2.695	2.433	2.678	0.0018274533851523	27346
ENSG00000109079	27.64	25.85	27.17	33.22	30.15	32.13	0.0091153783231072	7126
ENSG00000007202	27.22	23.64	24.58	30.54	29.27	28.98	0.0192501232828922	9703
ENSG00000238597	0.8835	1.865	3.127	3.979	3.963	5.101	0.0334501600521394	26772
ENSG00000160606	7.225	5.894	6.103	8.558	8.376	8.164	0.0102660847302589	116238
ENSG00000198720	1.661	1.857	1.754	2.013	2.005	1.978	0.0137977759022051	124930
ENSG00000108576	0.0	0.0	0.0	0.02324	0.02315	0.007945	0.023524729653335	6532
ENSG00000108578	12.33	12.65	11.76	8.231	10.55	10.73	0.0464320956062015	642
ENSG00000108666	2.728	2.62	2.925	2.211	2.34	2.504	0.0300061170088079	64149
ENSG00000273706	0.01909	0.02015	0.04054	0.0	0.0	0.0	0.0189416174372831	3975
ENSG00000275066	4.891	5.058	5.033	4.227	4.354	4.533	0.003759552279455	11276
ENSG00000274211	2.631	2.842	2.974	2.456	2.577	2.281	0.0456339693397848	30837
ENSG00000263874	0.3896	0.4672	0.6518	0.1794	0.278	0.2318	0.0299864066982165	100505576
ENSG00000108344	53.48	52.1	51.39	59.58	56.25	56.23	0.0167223797431118	5709
ENSG00000108342	0.271	0.04085	0.0822	5.883	3.777	3.114	0.007895726292783	1440
ENSG00000131747	8.343	8.484	10.6	6.409	6.636	7.006	0.0306040129318845	7153
ENSG00000141753	25.77	26.57	25.17	31.71	28.26	29.18	0.0248766322462817	3487
ENSG00000167916	0.2864	0.2748	0.4239	1.085	0.9052	1.363	0.0050635589468442	192666
ENSG00000167920	3.744	4.31	4.402	2.891	2.637	2.859	0.0035542166445452	147184
ENSG00000108244	15.89	17.83	14.73	22.74	22.71	24.71	0.0029600060360703	25984
ENSG00000212901	0.0	0.0	0.0	0.1211	0.1206	0.04139	0.0235307191417707	83896
ENSG00000213417	0.2567	0.3613	0.3635	0.1927	0.0	0.06588	0.0224236225908733	85294
ENSG00000131738	0.08092	0.1281	0.08592	0.0	0.04537	0.01557	0.017617900447646	3884
ENSG00000171346	247.9	312.4	249.5	156.5	129.3	125.2	0.0047386696822977	3866
ENSG00000283796	239.7	267.1	207.4	144.5	139.9	137.5	0.0049674948011908	102466658
ENSG00000128422	1246.0	1300.0	1327.0	1907.0	1548.0	1730.0	0.0147000615583346	3872
ENSG00000131473	87.83	81.1	84.31	98.33	95.41	107.7	0.0184831142554968	47
ENSG00000126561	0.6698	0.4918	0.5257	1.295	1.159	0.9977	0.0044560632265395	6776
ENSG00000033627	13.77	13.63	13.62	12.3	12.49	12.69	0.0006508535491603	535
ENSG00000068079	1.394	1.226	0.9539	2.459	2.137	2.057	0.0044512416156941	3430
ENSG00000108852	0.2424	0.2252	0.1853	0.05459	0.07613	0.1456	0.017656189443782	4355
ENSG00000267080	4.139	3.696	3.811	3.03	3.181	3.42	0.0183703266730378	339201
ENSG00000108312	16.34	16.09	15.74	15.15	15.47	14.91	0.0208485811925271	7343
ENSG00000004939	0.01287	0.01358	0.00911	0.0	0.0	0.0	0.0010288000804914	6521
ENSG00000108883	16.04	15.28	15.42	16.46	16.82	17.25	0.0180248622744151	9343
ENSG00000131094	0.08563	0.04519	0.06062	0.0	0.0	0.0	0.0056325258517255	10882
ENSG00000168517	0.8003	0.7508	0.5665	0.4755	0.5235	0.4279	0.0392593943302695	124790
ENSG00000185829	1.019	1.017	1.034	0.8706	0.9155	0.9238	0.0023022644260745	100506084
ENSG00000185829	1.019	1.017	1.034	0.8706	0.9155	0.9238	0.0023022644260745	51326
ENSG00000228696	1.019	1.017	1.034	0.8706	0.9155	0.9238	0.0023022644260745	100506084
ENSG00000228696	1.019	1.017	1.034	0.8706	0.9155	0.9238	0.0023022644260745	51326
ENSG00000259207	0.7882	0.5922	0.6147	1.489	1.408	1.373	0.0004309805701956	3690
ENSG00000006025	3.613	3.842	3.692	3.364	2.696	2.62	0.0286547744905017	114881
ENSG00000120094	0.0	0.0	0.0	0.07237	0.03605	0.04949	0.0076800877079099	3211
ENSG00000167080	0.5247	0.636	0.5421	0.7503	0.7395	0.7369	0.0074018901237513	124872
ENSG00000005882	3.022	3.107	3.425	2.609	2.652	2.815	0.0232463004527479	5164
ENSG00000141179	4.62	4.598	4.837	4.207	4.461	4.241	0.025699167642818	58488
ENSG00000121060	11.59	12.25	12.1	14.0	13.77	15.76	0.0185184923822784	7706
ENSG00000121064	36.46	40.19	37.93	30.86	33.4	29.68	0.0111740425221068	59342
ENSG00000264364	13.24	12.85	13.48	11.41	12.17	11.68	0.0075897373331831	140735
ENSG00000265148	3.423	3.313	3.349	3.583	3.643	3.944	0.0358645801716717	100506779
ENSG00000213246	18.96	19.13	19.04	16.4	16.63	17.68	0.0057294922917233	6827
ENSG00000108384	5.204	4.974	5.561	4.201	4.221	4.435	0.006735632126805	5889
ENSG00000267416	0.2806	0.3948	0.1324	0.5265	0.8391	1.008	0.0311386114394019	105371849
ENSG00000062725	3.356	3.835	4.394	2.995	2.896	3.109	0.0481126513594674	10513
ENSG00000141376	2.394	2.311	2.274	2.024	1.988	1.906	0.0020732542806227	54828
ENSG00000108588	37.71	37.54	38.71	33.66	35.73	34.44	0.0087290484851422	57003
ENSG00000224383	0.0	0.0	0.0	0.02215	0.06619	0.03787	0.0309374027355416	92340
ENSG00000108622	0.0	0.0	0.0	0.04833	0.09628	0.1157	0.0123111736169985	3384
ENSG00000178607	1.536	1.165	1.134	1.756	1.817	1.573	0.0422745421360356	2081
ENSG00000198265	6.511	6.861	7.449	5.788	6.025	5.675	0.0191219059270284	9931
ENSG00000171634	9.307	9.283	9.97	8.883	8.748	8.842	0.0382964333969702	2186
ENSG00000108984	0.06401	0.1303	0.123	0.03603	0.0564	0.03872	0.0474076441989984	5608
ENSG00000227036	9.718	10.07	8.889	8.191	8.774	8.296	0.0443552088528266	100499467
ENSG00000227036	9.718	10.07	8.889	8.191	8.774	8.296	0.0443552088528266	400619
ENSG00000133195	2.335	2.464	2.335	1.956	2.034	2.042	0.0019700788040786	201266
ENSG00000187959	0.3722	0.4452	0.3513	0.1955	0.2226	0.3247	0.043075109087889	642843
ENSG00000125457	3.128	2.689	2.285	3.72	4.328	3.359	0.0418520021301527	57409
ENSG00000070495	3.95	3.634	3.991	4.713	4.518	4.115	0.0476735749319281	23210
ENSG00000184557	2.007	3.126	2.435	4.975	5.438	4.506	0.0044024007040065	9021
ENSG00000173918	0.5635	0.4702	0.5751	2.493	1.749	1.675	0.005492317704126	114897
ENSG00000173821	7.406	7.367	7.167	7.649	7.803	7.812	0.00833561443166	57674
ENSG00000186765	0.04894	0.05165	0.0485	0.1102	0.09879	0.1356	0.0039647762534896	25794
ENSG00000262814	15.55	14.91	14.77	19.77	17.37	20.7	0.0146332447854733	6182
ENSG00000176890	12.83	12.04	11.86	9.86	10.92	10.69	0.016163850524526	7298
ENSG00000264235	88.79	79.52	83.64	107.5	95.08	96.36	0.0303796750506616	104968399
ENSG00000101680	0.9222	0.8516	0.7632	0.6794	0.6996	0.5455	0.0376818072460098	284217
ENSG00000128791	10.71	10.73	10.14	9.362	9.424	9.396	0.0043100195481878	57045
ENSG00000154889	3.778	3.768	3.808	3.29	2.838	3.102	0.0057758489742003	65258
ENSG00000158201	2.081	2.473	2.093	1.677	1.572	1.771	0.0183440877783716	171586
ENSG00000154065	2.745	3.192	3.125	2.297	2.167	2.731	0.0474696737714675	147463
ENSG00000168234	1.294	1.414	1.297	1.035	1.024	1.095	0.003305014874148	125488
ENSG00000141447	9.759	9.514	8.715	7.224	8.155	7.919	0.0206298336689967	114876
ENSG00000154080	0.1753	0.1792	0.2521	0.1172	0.129	0.1118	0.0313343670577877	83539
ENSG00000134762	25.85	28.07	29.83	21.35	24.0	21.74	0.0172663076818343	1825
ENSG00000134755	19.13	20.02	20.44	16.16	16.75	16.22	0.0012498102884074	1824
ENSG00000134757	64.4	66.72	73.47	51.74	56.79	54.21	0.0106601483676364	1830
ENSG00000141431	0.032	0.01842	0.03294	0.006549	0.01305	0.008957	0.0225573187178258	80816
ENSG00000186814	1.791	1.92	1.714	1.5	1.575	1.495	0.0121009565922818	100101467
