converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value
ENSG00000254087	3.004	2.946	3.769	4.061	4.284	4.051	0.031841609826561534
ENSG00000170786	0.7362	0.7012	0.8643	0.9501	0.9465	0.9539	0.021079742631827138
ENSG00000198363	10.51	10.88	11.31	9.155	10.11	10.09	0.046235244659785964
ENSG00000179041	19.61	19.02	19.08	22.12	20.72	22.36	0.01015355135614964
ENSG00000185697	0.4681	0.4458	0.4606	0.2956	0.3713	0.3164	0.0051690157642958765
ENSG00000140396	1.545	1.363	1.57	1.293	1.195	1.25	0.025636646459655993
ENSG00000104313	0.7326	0.5843	0.475	0.2959	0.3888	0.3423	0.0324494800486835
ENSG00000171033	0.5124	0.5726	0.5868	0.4242	0.4056	0.3597	0.005704904952968914
ENSG00000164684	1.075	1.126	1.251	0.799	0.8807	0.8486	0.005841154421424891
ENSG00000176623	4.589	4.815	5.579	3.897	4.29	3.881	0.041466521372545084
ENSG00000197275	0.5716	0.7499	0.7928	0.5478	0.4504	0.3568	0.04420314804229469
ENSG00000265817	0.4245	0.512	0.5237	0.2458	0.2856	0.2194	0.0029977082577045105
ENSG00000156172	1.253	1.178	1.275	0.8374	0.6366	0.8891	0.005575119120233011
ENSG00000156467	101.1	94.6	99.76	80.16	89.93	87.54	0.02366265961841851
ENSG00000169439	1.13	0.8419	1.0	0.6361	0.7269	0.6909	0.02485410499285203
ENSG00000104361	3.402	3.913	4.337	2.798	3.112	2.902	0.029538643637046717
ENSG00000070756	468.4	421.6	477.1	397.0	403.1	413.5	0.04595913799423567
ENSG00000247081	0.3079	0.3532	0.3696	0.2562	0.2702	0.1804	0.03202914971000202
ENSG00000164932	0.4224	0.2477	0.09967	0.5284	0.579	0.542	0.03611025408547704
ENSG00000176406	0.5797	0.6701	0.6331	0.3854	0.5387	0.4994	0.04443023750133284
ENSG00000164830	4.269	4.643	4.583	3.938	3.472	3.47	0.01090204913223364
ENSG00000147654	6.477	7.788	8.211	5.539	5.745	5.89	0.02929218202420087
ENSG00000283956	4.478	4.726	3.804	1.008	1.004	2.068	0.002677937389529197
ENSG00000147689	63.78	64.67	65.2	85.21	76.81	84.29	0.0028564470222876633
ENSG00000165156	8.471	8.48	8.326	6.907	7.613	7.122	0.004862860830642358
ENSG00000104537	0.1242	0.0437	0.05862	0.0	0.0	0.0	0.037883666057981796
ENSG00000170873	4.595	4.757	4.819	5.715	5.75	5.764	0.00011772875820328584
ENSG00000136997	45.77	48.09	45.85	61.66	52.16	55.39	0.027231911845649884
ENSG00000131773	0.7187	0.809	0.8591	0.5393	0.6268	0.5717	0.011055671634088113
ENSG00000167656	20.86	26.72	22.86	19.06	12.63	13.24	0.03358404594279314
ENSG00000080503	10.64	9.347	10.39	7.939	8.579	8.378	0.014097537410775768
ENSG00000106686	0.07956	0.07751	0.06931	0.124	0.09609	0.1084	0.01710764049442086
ENSG00000137033	1.386	1.366	1.74	2.622	2.384	1.793	0.04886498261730023
ENSG00000153714	3.726	3.933	4.002	3.408	3.11	3.162	0.005947196040367722
ENSG00000147862	2.629	2.253	2.718	2.104	2.19	2.025	0.04678157556339096
ENSG00000164985	9.923	9.484	8.534	5.87	8.032	7.525	0.04797784785925829
ENSG00000177076	2.541	2.916	2.605	1.733	2.152	1.729	0.010951226190949515
ENSG00000233816	0.0	0.0	0.0	0.2146	0.1069	0.07337	0.036589583526348744
ENSG00000107105	0.2252	0.27	0.1521	0.06913	0.09182	0.1221	0.032079645138861156
ENSG00000120159	4.934	5.002	5.668	4.337	4.514	4.432	0.03203775271169957
ENSG00000107201	3.094	4.383	4.8	5.932	5.497	5.775	0.036058538812799086
ENSG00000086062	111.8	121.2	128.7	147.3	152.9	143.4	0.00825549001481929
ENSG00000165272	63.0	73.5	68.51	51.07	42.04	45.93	0.005357045262155213
ENSG00000010438	3.912	3.303	3.669	5.725	4.716	6.174	0.014863333853330085
ENSG00000164976	11.41	11.55	11.8	10.6	10.12	11.07	0.029022118472311495
ENSG00000205143	0.1934	0.1895	0.2346	0.1399	0.1084	0.06911	0.01621856766526382
ENSG00000137070	1.29	1.399	1.319	1.129	0.924	1.089	0.015061329250713852
ENSG00000185972	0.0	0.0	0.02377	0.1512	0.07532	0.07756	0.023331694118699828
ENSG00000107338	4.572	5.374	5.199	6.561	5.625	6.305	0.03953985251270566
ENSG00000106714	1.525	1.399	1.487	0.9712	1.052	1.016	0.00048539222360038296
ENSG00000283378	1.525	1.399	1.487	0.9712	1.052	1.016	0.00048539222360038296
ENSG00000135063	0.8876	1.135	1.009	0.7037	0.8271	0.6207	0.03465234798147252
ENSG00000107282	0.4432	0.315	0.4994	0.2036	0.2536	0.2158	0.026232328244182264
ENSG00000119138	8.286	8.797	7.171	6.303	7.025	5.944	0.044818230020163434
ENSG00000135046	612.4	537.5	585.7	666.9	714.4	768.0	0.019489290213219743
ENSG00000106733	3.01	3.615	3.167	2.097	2.126	2.32	0.005077949437471501
ENSG00000187210	1.372	1.448	1.57	1.304	1.113	1.214	0.033853525456861294
ENSG00000148019	0.8688	0.9465	0.9642	0.7257	0.8109	0.8091	0.023551597089287554
ENSG00000196781	5.631	5.171	5.435	4.742	4.875	4.623	0.011841249826675069
ENSG00000135052	17.97	18.04	19.63	16.03	16.65	16.69	0.023019372143666332
ENSG00000226237	0.0	0.0	0.0	0.01677	0.03342	0.02868	0.006053779750691828
ENSG00000196730	1.17	1.253	1.204	0.9376	0.9638	0.9345	0.0005179718187391141
ENSG00000148090	1.639	1.709	1.817	1.289	1.329	1.376	0.0024675703090765466
ENSG00000165030	11.27	12.51	11.62	8.695	9.895	8.228	0.009851306883029447
ENSG00000188312	1.069	1.049	1.095	0.9584	0.9199	0.9377	0.0015872725195656783
ENSG00000188938	4.595	4.48	4.508	4.057	4.084	4.325	0.015488977154268892
ENSG00000130948	1.06	1.218	0.872	0.5442	0.5945	0.5402	0.008460161820009058
ENSG00000136943	17.62	15.93	16.13	13.56	15.48	13.71	0.04714744804639969
ENSG00000136936	1.958	1.875	2.215	1.409	1.743	1.313	0.03339147760546757
ENSG00000106785	4.272	4.477	4.559	5.397	5.363	5.763	0.002234593477327778
ENSG00000106789	9.163	8.405	8.535	10.15	9.598	10.36	0.014943238020738167
ENSG00000251349	4.835	4.848	4.868	5.473	5.814	5.997	0.004073775143464363
ENSG00000186051	0.0	0.1033	0.0	0.2204	0.2195	0.226	0.005554781248860888
ENSG00000148143	5.097	5.03	5.308	4.731	4.834	4.599	0.01715229997845888
ENSG00000136826	7.36	8.086	8.241	7.074	7.168	6.843	0.03957114464194371
ENSG00000106771	7.921	8.592	8.384	6.676	7.73	7.401	0.049295571261418404
ENSG00000119471	8.324	8.085	8.456	7.749	7.166	7.153	0.01423315861442316
ENSG00000228623	0.9344	1.044	1.07	0.7425	0.7397	0.7511	0.0028622675015449826
ENSG00000136866	0.1241	0.08731	0.1025	0.1281	0.1856	0.1831	0.04763317996149308
ENSG00000165188	0.065	0.1143	0.04601	0.1951	0.2187	0.1626	0.01088512568206429
ENSG00000148218	6.091	6.167	6.642	4.695	4.861	5.302	0.005737282620126646
ENSG00000181634	0.3624	0.3824	0.4367	0.4851	0.5931	0.6522	0.027131282675713183
ENSG00000041982	16.2	14.22	14.31	22.05	22.72	18.72	0.010972647592404038
ENSG00000106780	4.753	5.608	5.796	3.855	4.562	3.739	0.03159452199874542
ENSG00000293514	1.577	1.549	1.61	1.074	1.275	1.224	0.0035071757222234117
ENSG00000119403	1.578	1.92	1.939	1.406	1.302	1.497	0.034314630368464556
ENSG00000119397	1.875	2.008	1.969	1.303	1.618	1.374	0.007348039650622485
ENSG00000119446	4.329	4.927	5.104	3.683	3.584	3.691	0.008742117261318466
ENSG00000186130	2.169	2.121	2.179	1.796	2.057	1.719	0.045029717060723194
ENSG00000011454	12.06	12.28	13.2	10.06	11.21	10.68	0.018059923971652597
ENSG00000165209	1.526	1.623	1.625	1.146	1.261	1.231	0.0013386671012321034
ENSG00000148200	0.5625	0.5109	0.5393	0.4649	0.487	0.5043	0.04992101872385381
ENSG00000185585	4.206	5.04	4.487	2.433	2.38	2.061	0.0010831577879790424
ENSG00000136935	5.285	4.982	5.338	4.514	4.538	4.725	0.009248278036991669
ENSG00000173611	0.3991	0.3879	0.4312	0.3488	0.3062	0.3376	0.014449779884171794
ENSG00000167081	4.67	4.469	4.173	3.622	3.538	3.579	0.004233397206545657
ENSG00000196814	0.3133	0.3031	0.2818	0.2645	0.2269	0.2286	0.0180974277083099
ENSG00000225032	0.6363	0.6044	0.563	0.788	0.7849	0.8818	0.00475171533383528
ENSG00000232850	0.03105	0.06553	0.02198	0.1048	0.1044	0.1673	0.0255082652330471
ENSG00000148346	361.4	363.2	279.5	658.3	494.8	454.2	0.042068210876833434
ENSG00000197694	50.16	47.67	49.4	52.45	51.51	51.79	0.022647449929029555
ENSG00000148331	5.347	5.613	5.277	6.497	6.123	6.921	0.011999261929214248
ENSG00000136816	9.413	9.439	9.761	11.97	11.78	10.84	0.005574990277637283
ENSG00000130707	32.57	29.95	33.61	46.75	43.27	42.49	0.002056188873070382
ENSG00000148308	10.78	10.7	9.62	11.82	11.48	11.31	0.04396759778652622
ENSG00000170835	3.324	3.624	3.247	2.66	2.311	1.935	0.010105972812853001
ENSG00000130635	0.5451	0.5369	0.5488	0.5114	0.4347	0.4499	0.02990436554133803
ENSG00000176884	0.04749	0.01253	0.01681	0.09356	0.06657	0.05941	0.03480309364205025
ENSG00000188229	175.0	164.0	175.0	245.2	197.5	226.7	0.022615947729944824
ENSG00000067064	15.95	16.72	17.49	19.98	21.62	23.05	0.008228892770047624
ENSG00000187134	17.04	16.35	17.5	15.68	15.21	16.16	0.0415188758959534
ENSG00000151632	35.55	34.85	34.43	29.86	31.47	29.65	0.0022131113099175055
ENSG00000178462	0.6928	0.6542	0.5162	0.4516	0.2454	0.4351	0.045830864856334
ENSG00000134461	1.689	1.707	1.6	1.473	1.548	1.584	0.04869680272618151
ENSG00000134470	0.3797	0.4736	0.3421	0.5246	0.5226	0.4983	0.04337230107852251
ENSG00000170525	26.43	24.6	25.28	29.83	29.65	26.62	0.049385043148910714
ENSG00000165629	124.6	122.8	135.7	92.29	104.5	116.2	0.0431086397269614
ENSG00000152465	2.1	2.204	2.234	1.757	2.033	1.886	0.03254579157250938
ENSG00000180592	0.07014	0.05921	0.0844	0.03948	0.03933	0.05399	0.03698329544535312
ENSG00000078403	4.866	5.162	5.542	4.284	4.39	4.478	0.01667499384656549
ENSG00000179133	0.005852	0.01235	0.01243	0.0	0.0	0.004505	0.030201028428104855
ENSG00000165312	1.806	2.327	2.572	1.537	1.437	1.706	0.04768541473713322
ENSG00000107863	30.82	28.6	27.02	24.36	25.74	26.11	0.04952030060466556
ENSG00000107968	0.3326	0.3159	0.3826	0.7957	0.69	0.6977	0.0006253468180442737
ENSG00000099250	10.71	11.11	12.48	8.421	9.003	8.256	0.007826138503515604
ENSG00000198105	0.9094	0.9888	0.9298	0.7342	0.8241	0.7478	0.00906568763381255
ENSG00000196693	1.903	1.918	1.697	1.489	1.578	1.471	0.014188779741529699
ENSG00000265763	0.7218	0.7354	0.6959	0.3782	0.307	0.2874	0.00019305955677308026
ENSG00000277758	0.1719	0.254	0.233	0.1327	0.1487	0.1229	0.03004072399672797
ENSG00000128805	0.9214	0.9075	0.9517	1.191	1.171	1.017	0.02421980800411484
ENSG00000148541	0.1982	0.2788	0.2618	0.119	0.08889	0.1373	0.009761249450545545
ENSG00000108091	13.17	13.96	16.13	12.08	11.74	10.48	0.041661114339571884
ENSG00000151150	1.554	1.665	1.964	1.263	1.379	1.301	0.0313199295281878
ENSG00000170312	2.794	2.646	3.062	2.155	2.425	1.834	0.029432445991093435
ENSG00000138311	0.3497	0.4319	0.4266	0.2848	0.3087	0.1919	0.03380636878775142
ENSG00000122877	0.06217	0.08748	0.08801	0.0	0.02324	0.01595	0.0037786620819763744
ENSG00000108176	0.03992	0.08425	0.0	0.1348	0.179	0.1229	0.024778307195300792
ENSG00000096717	1.513	1.597	1.424	1.29	1.219	1.057	0.019271896186743027
ENSG00000138347	0.1913	0.101	0.1422	0.2908	0.3541	0.2615	0.014114034055694532
ENSG00000198246	3.568	4.508	4.467	3.087	2.939	3.288	0.029035261018266405
ENSG00000107736	0.07617	0.05526	0.07076	0.04823	0.02669	0.03298	0.024660415037365355
ENSG00000197746	407.2	428.9	416.6	392.5	350.8	336.9	0.032230661821716494
ENSG00000122863	4.949	4.678	4.602	4.259	3.747	4.111	0.019021121661752287
ENSG00000166321	1.206	1.244	1.63	0.7098	0.7686	1.087	0.047875131463383236
ENSG00000166348	1.908	1.947	2.125	2.361	2.292	2.535	0.01496238937921927
ENSG00000122861	151.6	151.7	141.9	205.0	218.2	206.6	0.00030952568110419166
ENSG00000222047	28.09	26.56	24.0	35.46	38.55	38.26	0.001928757139988363
ENSG00000156113	0.6986	0.8196	0.8886	0.5689	0.5389	0.5979	0.015817167796988604
ENSG00000151208	8.847	8.866	9.056	8.481	7.844	8.101	0.016528597733360517
ENSG00000108179	13.2	14.18	13.81	18.55	16.27	16.13	0.01758340155647677
ENSG00000165424	0.923	0.8831	0.8624	0.6927	0.8142	0.7958	0.043316131979414293
ENSG00000133678	5.887	5.693	5.936	5.391	5.201	5.217	0.004052699391968944
ENSG00000122359	21.74	21.76	19.44	23.37	23.68	24.42	0.026703867317936933
ENSG00000151224	0.05796	0.04078	0.02735	0.0	0.0	0.0	0.009006379096153937
ENSG00000148600	0.6418	0.7874	0.6757	0.6141	0.4768	0.5002	0.04865955102193522
ENSG00000227268	0.2599	0.2581	0.2489	0.2753	0.3086	0.3119	0.024251441621091295
ENSG00000184719	0.09041	0.08712	0.08486	0.06859	0.07053	0.07565	0.003915035719756036
ENSG00000138135	0.1936	0.2043	0.1918	0.1307	0.04341	0.1341	0.03503393744014124
ENSG00000119917	4.557	8.087	5.016	9.246	9.042	9.08	0.043433445417419766
ENSG00000185745	1.258	2.452	1.449	2.709	2.977	3.125	0.03542325019980059
ENSG00000119938	2.727	3.286	2.896	1.883	2.453	1.713	0.02665667719902289
ENSG00000107854	5.389	5.961	6.487	4.345	4.706	4.395	0.012168563441150458
ENSG00000138180	8.532	8.336	9.197	6.806	6.561	6.428	0.0017945325818731423
ENSG00000176273	0.3357	0.311	0.4173	0.2304	0.2663	0.2269	0.030241071645775452
ENSG00000119969	0.2592	0.309	0.3737	0.1945	0.2099	0.1995	0.028104267665500563
ENSG00000138185	0.6614	0.7784	0.7689	0.6047	0.5124	0.6156	0.033321721481783986
ENSG00000095585	2.493	2.739	2.792	1.948	1.759	1.755	0.0015873540012188996
ENSG00000165879	0.7416	0.7304	0.6649	0.3339	0.3049	0.4187	0.0009908864587287187
ENSG00000171311	2.774	2.696	2.945	3.266	3.52	3.28	0.0075862808653760294
ENSG00000166024	3.73	3.676	3.94	3.246	3.51	3.52	0.04161028344720364
ENSG00000155287	4.225	4.848	4.886	6.264	5.895	5.395	0.022272510573520532
ENSG00000196072	10.95	12.35	13.2	10.18	9.535	10.63	0.048078844711005514
ENSG00000099194	402.5	406.8	421.9	340.2	373.9	367.5	0.01376303297796314
ENSG00000075826	1.566	1.444	1.508	1.366	1.408	1.249	0.04944900521908997
ENSG00000198408	37.73	39.56	40.05	31.86	36.8	34.94	0.04615991859390425
ENSG00000077150	9.654	10.34	9.697	21.21	17.05	17.99	0.002286068454185776
ENSG00000138175	6.13	5.512	6.553	4.788	5.314	5.195	0.0474666434426558
ENSG00000166275	2.247	2.4	2.599	1.943	1.598	1.677	0.009772862016371871
ENSG00000148798	0.7843	0.6792	0.8399	0.5434	0.6089	0.5651	0.01850206831739716
ENSG00000148843	13.37	11.9	13.02	14.26	14.27	14.65	0.024195019468373404
ENSG00000107957	21.81	21.12	20.9	19.42	19.5	20.4	0.022647784490903485
ENSG00000065613	23.54	24.21	28.03	18.99	20.08	20.88	0.024596795179469264
ENSG00000148700	15.52	16.14	19.11	11.04	12.14	12.18	0.011750623336286521
ENSG00000138166	3.405	3.148	4.185	4.992	4.706	4.298	0.04298768834981312
ENSG00000108055	16.22	16.29	18.82	12.05	14.18	13.35	0.020688003814784795
ENSG00000203867	0.1305	0.1101	0.1847	0.02937	0.04682	0.05825	0.015157791842253259
ENSG00000150593	72.65	75.88	86.99	57.9	60.79	54.64	0.011529110297792945
ENSG00000119927	2.303	2.313	2.524	1.906	1.985	2.071	0.010453142216664645
ENSG00000099204	9.042	9.033	9.766	6.865	7.702	7.238	0.004213107673082134
ENSG00000107560	1.781	1.529	1.88	1.178	1.331	1.452	0.03540610176416004
ENSG00000188613	0.7162	0.5497	0.795	0.1466	0.3285	0.2067	0.006931238093494154
ENSG00000151923	9.976	10.0	10.07	9.105	9.685	9.551	0.03288363651978995
ENSG00000151929	83.44	85.91	83.56	76.35	70.38	72.77	0.004327787275964941
ENSG00000066468	2.294	2.564	2.411	1.9	1.766	1.745	0.0025388296535177276
ENSG00000138162	4.902	4.659	4.34	3.836	4.029	4.0	0.017359393942120546
ENSG00000095574	2.687	2.534	2.941	2.269	2.385	2.092	0.031954676842053886
ENSG00000229544	1.833	1.612	1.946	2.338	2.192	2.046	0.03787037045956748
ENSG00000203791	0.9255	1.092	1.233	0.715	0.8547	0.8242	0.0441299353945732
ENSG00000148773	7.375	6.739	6.34	5.364	5.748	5.894	0.027854534522337056
ENSG00000176769	0.07492	0.05271	0.03536	0.0	0.0	0.009613	0.012641854227136512
ENSG00000151651	1.949	2.166	1.892	4.815	2.978	3.903	0.024176785597532433
ENSG00000185201	35.2	31.1	27.7	40.94	36.76	44.96	0.04090194271382587
ENSG00000185885	5.187	7.127	6.305	16.53	13.83	18.99	0.0030050589766304364
ENSG00000142089	155.4	152.8	124.7	276.7	198.8	234.2	0.01985737959122643
ENSG00000185507	0.6357	1.006	0.675	3.006	1.568	2.031	0.031362266656914974
ENSG00000244242	4.19	6.428	3.776	2.002	1.461	1.653	0.021073723717048885
ENSG00000130598	1.475	1.557	1.429	1.136	0.2612	0.538	0.03204489356090005
ENSG00000130595	0.1031	0.03626	0.07296	0.0	0.0	0.0	0.021540813030040643
ENSG00000129757	0.5055	0.4979	0.5487	0.2656	0.4157	0.3503	0.019909203086414563
ENSG00000205531	50.84	47.54	48.91	42.23	45.75	45.86	0.042705220452927316
ENSG00000132109	18.92	15.83	16.79	20.24	22.47	20.51	0.027806110517341037
ENSG00000132254	15.13	14.46	13.07	15.73	15.94	16.6	0.04736163838222914
ENSG00000149050	0.3126	0.2985	0.3372	0.1676	0.2671	0.2292	0.03816942687588787
ENSG00000170743	0.01057	0.01673	0.02618	0.005948	0.005925	0.0	0.048777969011464
ENSG00000183378	0.295	0.3854	0.338	0.1107	0.2048	0.1892	0.01188796686570881
ENSG00000130413	0.2304	0.204	0.2052	0.1088	0.1834	0.123	0.037621079612229755
ENSG00000166483	1.957	1.71	2.207	1.497	1.56	1.412	0.03526782890422179
ENSG00000133805	4.316	3.477	4.131	5.091	4.935	5.227	0.01439118588494126
ENSG00000110315	13.74	11.61	14.04	10.4	10.67	10.98	0.035372265610516825
ENSG00000247271	5.933	5.889	5.406	4.431	4.15	4.771	0.006328460367371955
ENSG00000050165	51.58	56.05	52.39	45.97	46.43	41.45	0.014243121788652882
ENSG00000133816	10.32	8.839	8.812	11.81	12.07	12.82	0.0075398707021725785
ENSG00000186104	0.5597	0.6329	0.7318	0.5337	0.3843	0.4397	0.04631721157373662
ENSG00000110693	0.583	0.6153	0.5548	0.2844	0.2543	0.3616	0.0014541191703185932
ENSG00000179826	0.2708	0.4083	0.3834	1.524	1.518	0.968	0.0065395256715681215
ENSG00000255071	20.14	15.7	20.18	96.89	92.35	75.17	0.0005114823338905378
ENSG00000148965	0.7265	0.9857	1.249	4.556	4.306	4.714	5.100098602754591e-05
ENSG00000134339	11.29	9.767	11.98	58.12	57.55	49.25	0.00011652806869301365
ENSG00000173432	134.1	119.0	101.3	552.6	573.1	443.3	0.0006119193598379417
ENSG00000247595	1.86	1.683	1.693	1.247	1.143	1.33	0.003049468643002085
ENSG00000129151	1.039	0.9624	0.8786	0.4848	0.4261	0.429	0.000511463201316168
ENSG00000135378	5.249	5.31	5.561	4.287	4.553	4.054	0.0034025344671559576
ENSG00000121691	24.83	25.48	22.91	18.7	18.91	21.28	0.013447124701914547
ENSG00000149090	1.644	1.847	1.715	1.274	1.19	1.313	0.00239467894798173
ENSG00000179431	10.98	13.25	11.27	9.147	10.21	9.393	0.04518555102437495
ENSG00000234776	0.0	0.3855	0.1293	0.8224	0.6144	1.125	0.021630414474862983
ENSG00000180423	1.809	1.909	2.025	1.658	1.722	1.684	0.025451180790978908
ENSG00000149179	4.532	4.572	4.816	4.383	4.307	4.246	0.02792672584240737
ENSG00000066336	0.1058	0.08929	0.07486	0.0	0.0	0.02443	0.0024861623232430557
ENSG00000165916	34.56	31.62	32.03	37.05	37.08	41.78	0.03166457833117039
ENSG00000134802	5.776	6.262	5.6	7.844	8.166	7.769	0.0009169234226001744
ENSG00000156587	21.48	23.19	21.32	27.19	25.84	30.34	0.01661803709579916
ENSG00000166801	7.673	7.697	9.185	5.73	6.645	6.527	0.0308692790693674
ENSG00000134827	9.108	9.937	9.748	6.191	6.316	5.098	0.0012695410926097557
ENSG00000110108	18.7	18.89	18.43	17.42	17.46	16.95	0.0027126452157120863
ENSG00000011347	0.7328	0.7147	0.719	0.6657	0.5157	0.5622	0.0343151887753775
ENSG00000162174	0.02463	0.05198	0.04358	0.01386	0.01381	0.01422	0.03208750873599625
ENSG00000124942	164.3	157.7	162.8	144.6	146.6	153.7	0.01750039197407353
ENSG00000149489	1.358	1.653	1.035	0.823	0.7808	0.8174	0.03891371605110865
ENSG00000133321	24.76	21.66	21.37	19.13	15.96	13.91	0.028403058263213793
ENSG00000188070	1.762	1.871	1.797	1.442	1.578	1.497	0.003937176880739678
ENSG00000168439	77.57	70.6	72.75	81.25	83.54	88.2	0.021160420992744844
ENSG00000110047	9.089	8.46	8.142	15.06	11.47	12.38	0.016685007561273144
ENSG00000168062	0.2304	0.2432	0.1631	0.2918	0.323	0.2993	0.02532773035182416
ENSG00000149798	7.86	8.612	6.884	13.65	11.09	12.42	0.006719822547243567
ENSG00000245532	18.87	21.97	21.33	14.95	18.5	16.93	0.048024100541994984
ENSG00000175592	31.91	28.04	29.08	43.45	40.05	44.82	0.0020159746660943735
ENSG00000174080	1.963	2.171	1.875	1.719	1.712	1.607	0.02704726963677945
ENSG00000213402	0.0	0.0	0.05103	0.2435	0.1617	0.08324	0.04164461412680792
ENSG00000110721	0.8178	1.088	1.143	0.6084	0.622	0.698	0.023146533171814927
ENSG00000171067	21.7	22.44	19.74	26.95	23.39	25.23	0.04058239010548899
ENSG00000110075	13.02	12.76	13.08	11.77	12.46	11.94	0.017465720287161028
ENSG00000110090	5.011	5.629	5.915	4.316	4.374	4.251	0.011020902419477513
ENSG00000172927	0.9766	0.8914	0.8034	2.258	1.776	2.51	0.004287127379410008
ENSG00000284922	4.365	4.291	4.295	3.996	3.796	4.087	0.016075200115505762
ENSG00000137478	2.792	2.959	3.106	2.311	2.631	2.651	0.041854221659139476
ENSG00000171631	0.2247	0.336	0.1922	0.5376	0.4936	0.6128	0.005969072688369919
ENSG00000054965	6.756	7.054	6.872	6.383	6.419	6.721	0.04870063337692155
ENSG00000254837	1.057	1.252	1.278	0.9291	0.9545	0.7744	0.025923423755305222
ENSG00000077514	2.929	2.991	3.206	2.489	2.555	2.407	0.004062876962526678
ENSG00000137486	0.2802	0.3584	0.3786	0.2198	0.219	0.219	0.016231685148489314
ENSG00000118369	2.421	2.604	2.626	2.935	3.123	2.748	0.03805314767758353
ENSG00000149256	2.399	2.102	2.038	1.788	1.704	1.72	0.017919171540633196
ENSG00000182103	0.2332	0.2461	0.2004	0.1313	0.1681	0.1026	0.016575218112216423
ENSG00000137509	10.69	11.54	12.99	9.54	9.068	8.103	0.02328406251290635
ENSG00000137502	1.464	1.812	2.334	1.211	1.155	1.012	0.04568817575444758
ENSG00000165494	6.378	6.895	7.067	6.17	5.872	5.811	0.024240955482576047
ENSG00000074266	1.26	1.201	1.317	0.9829	1.099	1.077	0.013455680553285184
ENSG00000150687	29.94	29.56	29.72	19.44	22.18	21.26	0.00041611344581997216
ENSG00000174804	0.8939	0.8033	0.8708	0.5978	0.6948	0.77	0.041249461962326775
ENSG00000109861	19.18	19.8	22.0	24.73	24.64	23.57	0.012928992795826384
ENSG00000166004	2.475	2.59	2.925	1.953	2.167	2.247	0.028298700040852512
ENSG00000206834	0.0	0.0	0.356	1.132	1.128	0.3872	0.04973920519000669
ENSG00000181333	1.429	1.212	1.227	3.117	3.042	3.067	1.6887762524862272e-05
ENSG00000263465	8.595	7.961	8.126	6.834	7.6	6.594	0.02719502900022089
ENSG00000149218	21.49	23.22	21.97	15.21	15.8	15.32	0.0002422436497389014
ENSG00000110318	0.905	1.053	1.191	0.7713	0.7398	0.6381	0.02218368189758001
ENSG00000023445	0.9543	0.8985	1.272	3.476	3.274	3.097	0.00014986795725940538
ENSG00000255337	3.169	2.771	2.372	1.019	1.625	1.708	0.01400532063883457
ENSG00000166670	5.65	4.629	5.446	6.36	8.045	7.497	0.024607764942648238
ENSG00000293047	1.955	1.593	2.137	2.953	3.358	3.248	0.0029874613858513347
ENSG00000196611	8.791	7.247	9.651	14.94	12.95	14.42	0.0038577694842701895
ENSG00000204397	3.018	2.749	3.283	1.931	1.888	2.629	0.0384285462513271
ENSG00000110723	0.8125	0.8777	0.9664	0.6278	0.6847	0.5403	0.011933124014136723
ENSG00000149289	0.6929	0.8087	0.9777	1.297	1.214	1.035	0.03481243034478328
ENSG00000137710	29.07	28.6	31.22	23.75	26.59	26.76	0.03609572459976676
ENSG00000110777	0.2441	0.2944	0.2304	0.07851	0.1043	0.1342	0.003964161341769208
ENSG00000150764	2.733	2.524	2.646	2.122	2.354	2.354	0.021962873979158883
ENSG00000109906	0.1179	0.1569	0.1306	0.09232	0.06898	0.03749	0.024598051803685652
ENSG00000149591	2.947	2.834	3.031	3.49	3.546	3.285	0.006758910263763534
ENSG00000186318	4.218	4.117	4.46	3.185	3.413	2.842	0.004549897734111021
ENSG00000160588	5.38	5.401	5.761	4.27	4.873	4.566	0.011487881089819695
ENSG00000118058	4.847	5.016	4.982	4.526	4.719	4.748	0.03062961189579711
ENSG00000284246	13.89	15.52	15.04	11.04	6.416	10.38	0.02202801735714658
ENSG00000110375	1.68	1.33	1.09	2.916	1.963	2.614	0.026414858655876217
ENSG00000149428	45.31	42.56	42.89	51.43	49.48	49.1	0.004716362793171981
ENSG00000172269	15.0	14.16	14.03	15.14	15.88	15.52	0.03973147626417453
ENSG00000176984	0.0	0.0	0.0	0.03534	0.0352	0.03625	4.384092385940143e-08
ENSG00000137642	3.473	2.922	3.093	2.29	2.484	2.396	0.010934454853232916
ENSG00000110002	6.373	6.809	6.744	5.245	5.503	5.758	0.004761378581381954
ENSG00000154146	0.9702	0.7964	0.8012	0.4854	0.6649	0.5809	0.022480960587809063
ENSG00000150433	1.506	1.742	1.722	1.092	1.331	1.304	0.017881920974281894
ENSG00000149557	8.042	6.238	6.753	10.35	10.39	11.18	0.0037867955548604756
ENSG00000110080	2.958	3.367	2.992	4.092	3.507	3.685	0.03917507633820911
ENSG00000134954	10.12	9.074	12.57	13.34	14.72	15.3	0.0312618022102205
ENSG00000174370	2.928	2.812	2.736	1.926	2.619	2.134	0.04805593681301751
ENSG00000166106	1.153	1.228	0.9622	0.7883	0.8661	0.6858	0.02429739471875864
ENSG00000251226	0.0196	0.02068	0.0	0.04413	0.04396	0.03018	0.03330394363425022
